pubukprn,kismode,mytarsbj,title,kisaimcode,crseurl,legal_name,provaddress,A*A*A*A* and above,A*A*AC and above,A*A*A and above,AAA and above,ABB and above,BBC and above,CCC and above,Below CCC
10007768,01,CAH19-04-02,Management and German Studies,000,http://www.lancs.ac.uk/study/undergraduate/courses/management-and-german-studies-ba-hons-rn41/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,15,20,30,10,20,0,5
10007768,01,CAH17-01-01,Management and Spanish Studies,000,http://www.lancs.ac.uk/study/undergraduate/courses/management-and-spanish-studies-ba-hons-rn22/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",2,4,14,18,30,18,1,3
10007768,01,CAH19-04-04,Management and Spanish Studies,000,http://www.lancs.ac.uk/study/undergraduate/courses/management-and-spanish-studies-ba-hons-rn22/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",5,5,30,30,25,15,0,0
10007768,01,CAH09-01-01,Economics and Mathematics (Industry),021,http://www.lancs.ac.uk/study/undergraduate/courses/economics-and-mathematics-industry-bsc-hons-gl12/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",7,14,28,23,16,10,0,0
10007768,01,CAH15-02-01,Economics and Mathematics (Industry),021,http://www.lancs.ac.uk/study/undergraduate/courses/economics-and-mathematics-industry-bsc-hons-gl12/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",2,3,16,20,30,21,1,2
10007768,01,NA,Biochemistry (Placement Year),021,http://www.lancs.ac.uk/study/undergraduate/courses/biochemistry-placement-year-bsc-hons-c707/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",5,0,40,40,15,0,0,0
10007768,01,NA,Biology (Placement Year),021,http://www.lancs.ac.uk/study/undergraduate/courses/biology-placement-year-bsc-hons-c104/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,10,20,25,25,20,0,0
10007768,01,CAH03-01-02,Biology with Psychology (Placement Year),021,http://www.lancs.ac.uk/study/undergraduate/courses/biology-with-psychology-placement-year-bsc-hons-c1c9/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,0,25,25,30,10,0,0
10007768,01,CAH04-01-01,Biology with Psychology (Placement Year),021,http://www.lancs.ac.uk/study/undergraduate/courses/biology-with-psychology-placement-year-bsc-hons-c1c9/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",2,5,22,25,28,17,0,0
10007768,01,NA,Law (International Law),039,http://www.lancs.ac.uk/study/undergraduate/courses/law-international-law-llb-hons-m102/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,10,0,40,35,0,10,0
10007768,01,NA,Law (Clinical Learning),039,http://www.lancs.ac.uk/study/undergraduate/courses/law-clinical-learning-llb-hons-m103/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,20,40,10,10,10,0,0
10007768,01,NA,Mathematics (Placement Year),021,http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-placement-year-bsc-hons-g102/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,10,45,10,20,10,0,0
10007768,01,CAH09-01,Mathematics with Statistics (Placement Year),021,http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-with-statistics-placement-year-bsc-hons-gcg3/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",6,11,24,21,16,17,1,3
10007768,01,CAH09-01-01,Mathematics with Statistics (Placement Year),021,http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-with-statistics-placement-year-bsc-hons-gcg3/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",7,14,28,23,16,10,0,0
10007768,01,NA,Law (Placement Year),039,http://www.lancs.ac.uk/study/undergraduate/courses/law-placement-year-llb-hons-m104/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,10,30,30,25,5,0,0
10007768,01,NA,Criminology and Law,000,http://www.lancs.ac.uk/study/undergraduate/courses/criminology-and-law-ba-hons-mm13/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,0,15,10,25,45,0,10
10007768,01,CAH19-01-03,English Literature and History (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-literature-and-history-placement-year-ba-hons-qv32/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",3,5,19,31,23,15,2,1
10007768,01,CAH20-01-01,English Literature and History (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-literature-and-history-placement-year-ba-hons-qv32/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,5,23,21,23,26,0,1
10007768,01,CAH19-01-03,English Literature with Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-literature-with-creative-writing-placement-year-ba-hons-q3w9/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",3,5,19,31,23,15,2,1
10007768,01,CAH19-01-05,English Literature with Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-literature-with-creative-writing-placement-year-ba-hons-q3w9/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",5,5,20,35,20,10,0,0
10007768,01,CAH19-01-03,English Literature (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-literature-placement-year-ba-hons-q301/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",3,5,19,31,23,15,2,1
10007768,01,CAH19-01-03,English Literature and Philosophy (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-literature-and-philosophy-placement-year-ba-hons-qv34/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",3,5,19,31,23,15,2,1
10007768,01,CAH19-01-03,English Literature and Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-literature-and-creative-writing-placement-year-ba-hons-qw39/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",3,5,19,31,23,15,2,1
10007768,01,CAH19-01-05,English Literature and Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-literature-and-creative-writing-placement-year-ba-hons-qw39/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",5,5,20,35,20,10,0,0
10007768,01,NA,Criminology (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/criminology-placement-year-ba-hons-m931/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,0,20,20,20,30,0,0
10007768,01,CAH25-01-03,Design (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/design-placement-year-ba-hons-w282/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",10,10,35,5,20,15,0,10
10007768,01,CAH15-01-02,Criminology and Sociology (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/criminology-and-sociology-placement-year-ba-hons-lm40/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",1,5,13,26,30,19,1,0
10007768,01,CAH19-01-05,Film and Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/film-and-creative-writing-placement-year-ba-hons-pw39/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",5,5,20,35,20,10,0,0
10007768,01,CAH24-01-05,Film and Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/film-and-creative-writing-placement-year-ba-hons-pw39/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,0,25,20,30,10,0,0
10007768,01,CAH20-02-01,Film and Philosophy (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/film-and-philosophy-placement-year-ba-hons-pv36/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",1,4,27,20,21,18,1,8
10007768,01,CAH24-01-05,Film and Philosophy (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/film-and-philosophy-placement-year-ba-hons-pv36/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,0,25,20,30,10,0,0
10007768,01,CAH24-01-05,Film and Theatre (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/film-and-theatre-placement-year-ba-hons-pw35/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,0,25,20,30,10,0,0
10007768,01,CAH24-01-05,Film Studies (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/film-studies-placement-year-ba-hons-p304/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,0,25,20,30,10,0,0
10007768,01,CAH20-01-01,History (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/history-placement-year-ba-hons-v101/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,5,23,21,23,26,0,1
10007768,01,CAH19-01-05,Fine Art and Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/fine-art-and-creative-writing-placement-year-ba-hons-ww19/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",5,5,20,35,20,10,0,0
10007768,01,CAH25-01-02,Fine Art and Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/fine-art-and-creative-writing-placement-year-ba-hons-ww19/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",10,10,30,15,25,15,0,0
10007768,01,CAH24-01-05,Fine Art and Film (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/fine-art-and-film-placement-year-ba-hons-wp14/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,0,25,20,30,10,0,0
10007768,01,CAH25-01-02,Fine Art and Film (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/fine-art-and-film-placement-year-ba-hons-wp14/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",10,10,30,15,25,15,0,0
10007768,01,CAH20-01-01,History and Philosophy (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/history-and-philosophy-placement-year-ba-hons-vvc6/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,5,23,21,23,26,0,1
10007768,01,NA,History and International Relations (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/history-and-international-relations-placement-year-ba-hons-vl13/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,10,40,25,25,0,0,0
10007768,01,CAH25-01-02,Fine Art and Theatre (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/fine-art-and-theatre-placement-year-ba-hons-ww17/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",10,10,30,15,25,15,0,0
10007768,01,NA,International Relations (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/international-relations-placement-year-ba-hons-6t91/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,10,30,20,30,10,0,0
10007768,01,CAH15-03-01,"History, Philosophy and Politics (Placement Year)",000,http://www.lancs.ac.uk/study/undergraduate/courses/history-philosophy-and-politics-placement-year-ba-hons-v0l1/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,3,21,21,25,24,0,4
10007768,01,CAH20-01-01,"History, Philosophy and Politics (Placement Year)",000,http://www.lancs.ac.uk/study/undergraduate/courses/history-philosophy-and-politics-placement-year-ba-hons-v0l1/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,5,23,21,23,26,0,1
10007768,01,CAH20-02-01,"History, Philosophy and Politics (Placement Year)",000,http://www.lancs.ac.uk/study/undergraduate/courses/history-philosophy-and-politics-placement-year-ba-hons-v0l1/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",1,4,27,20,21,18,1,8
10007768,01,CAH15-03-01,History and Politics (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/history-and-politics-placement-year-ba-hons-lv22/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,3,21,21,25,24,0,4
10007768,01,CAH20-01-01,History and Politics (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/history-and-politics-placement-year-ba-hons-lv22/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,5,23,21,23,26,0,1
10007768,01,CAH19-01-07,Linguistics (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/linguistics-placement-year-ba-hons-q101/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",5,0,40,30,15,10,0,0
10007768,01,CAH19-01-07,Linguistics and Philosophy (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/linguistics-and-philosophy-placement-year-ba-hons-qv16/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",5,0,40,30,15,10,0,0
10007768,01,CAH15-03-01,Peace Studies and International Relations (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/peace-studies-and-international-relations-placement-year-ba-hons-ll93/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,3,21,21,25,24,0,4
10007768,01,CAH20-01-01,Medieval and Early Modern Studies (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/medieval-and-early-modern-studies-placement-year-ba-hons-v126/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,5,23,21,23,26,0,1
10007768,01,CAH15-03-01,Politics and Sociology (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/politics-and-sociology-placement-year-ba-hons-ll24/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,3,21,21,25,24,0,4
10007768,01,CAH15-03-01,Philosophy and Politics (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/philosophy-and-politics-placement-year-ba-hons-vl53/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",0,3,21,21,25,24,0,4
10007768,01,CAH20-02-01,Philosophy and Politics (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/philosophy-and-politics-placement-year-ba-hons-vl53/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",1,4,27,20,21,18,1,8
10007768,01,CAH19-01-02,English Language (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-language-placement-year-ba-hons-q305/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",10,0,25,30,20,15,5,0
10007768,01,CAH19-01-02,English Language and Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-language-and-creative-writing-placement-year-ba-hons-q4wv/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",10,0,25,30,20,15,5,0
10007768,01,CAH19-01-05,English Language and Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-language-and-creative-writing-placement-year-ba-hons-q4wv/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",5,5,20,35,20,10,0,0
10007768,01,CAH19-01-05,Theatre and Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/theatre-and-creative-writing-placement-year-ba-hons-ww49/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",5,5,20,35,20,10,0,0
10007768,01,CAH25-02-03,Theatre and Creative Writing (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/theatre-and-creative-writing-placement-year-ba-hons-ww49/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",10,15,20,20,25,5,0,0
10007768,01,CAH19-01-02,English Language and Linguistics (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-language-and-linguistics-placement-year-ba-hons-qqc4/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",10,0,25,30,20,15,5,0
10007768,01,CAH19-01-07,English Language and Linguistics (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-language-and-linguistics-placement-year-ba-hons-qqc4/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",5,0,40,30,15,10,0,0
10007768,01,CAH19-01-02,English Language and Literature (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-language-and-literature-placement-year-ba-hons-q303/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",10,0,25,30,20,15,5,0
10007768,01,CAH19-01-03,English Language and Literature (Placement Year),000,http://www.lancs.ac.uk/study/undergraduate/courses/english-language-and-literature-placement-year-ba-hons-q303/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",3,5,19,31,23,15,2,1
10007768,01,CAH15-02-01,Economics,000,http://www.lancs.ac.uk/study/undergraduate/courses/economics-ba-hons-l110/,The University of Lancaster,"University House, Bailrigg, Lancaster, LA1 4YW",2,3,16,20,30,21,1,2
